id	card_id	usn	ease	ivl	lastIvl	factor	time	type	character	duration	nbr
1576649536393	1569022498409	216	1	-600	31	1450	23437	1	引	31	15
1576649593984	1569022498409	216	2	1	-600	1450	4526	2	引	0.006944444444444444	16
1576696708297	1569022498409	216	2	1	-60	1450	9888	3	引	6.944444444444445e-4	17
1576734278403	1569022498409	216	4	4	1	1600	5995	1	引	1	18
1577084124444	1569022498409	216	1	-600	4	1400	34338	1	引	4	19
1577088255097	1569022498409	216	2	1	-600	1400	5970	2	引	0.006944444444444444	20
1577178956105	1569022498409	216	4	4	1	1550	3635	1	引	1	21
1577515830123	1569022498409	216	3	7	4	1550	30171	1	引	4	22
1578127345625	1569022498409	216	3	12	7	1550	19973	1	引	7	23
1579068551104	1569022498409	250	2	12	12	1400	12121	1	引	12	24
1580105800005	1569022498409	257	3	18	12	1400	4948	1	引	12	25
1581659326935	1569022498409	321	3	24	18	1400	15335	1	引	18	26
1583734775373	1569022498409	401	3	29	24	1400	6496	1	引	24	27
1586235736875	1569022498409	480	1	-600	29	1300	4384	1	引	29	28
1586236540006	1569022498409	480	2	1	-600	1300	37370	2	引	0.006944444444444444	29
1586320549256	1569022498409	483	4	4	1	1450	7375	1	引	1	30
1586615063453	1569022498409	495	2	4	-60	1450	12286	3	引	6.944444444444445e-4	31
1586672658604	1569022498409	533	3	6	4	1450	7669	1	引	4	32
1587188557574	1569022498409	533	3	10	6	1450	6808	1	引	6	33
1588051154369	1569022498409	533	2	12	10	1300	11437	1	引	10	34
1589087159766	1569022498409	544	3	16	12	1300	7480	1	引	12	35
1569027312690	1569027191889	140	2	-600	-180	0	4881	0	骑	0.0020833333333333333	1
1569027313758	1569027191889	140	2	1	-600	2500	1054	0	骑	0.006944444444444444	2
1569027316968	1569027191889	140	3	4	-180	2500	3138	0	骑	0.0020833333333333333	3
1569403095867	1569027191889	142	1	-600	4	2300	15751	1	骑	4	4
1569428055975	1569027191889	142	2	1	-600	2300	47651	2	骑	0.006944444444444444	5
1569472019387	1569027191889	142	3	3	1	2300	120000	1	骑	1	6
1569740516727	1569027191889	216	3	5	3	2300	39690	1	骑	3	7
1570251138393	1569027191889	216	3	13	5	2300	26308	1	骑	5	8
1571375444068	1569027191889	216	3	27	13	2300	15944	1	骑	13	9
1573753094917	1569027191889	216	3	59	27	2300	120000	1	骑	27	10
1578733049301	1569027191889	244	3	141	59	2300	48700	1	骑	59	11
1569028335186	1569027417984	140	2	-600	-180	0	9080	0	舒	0.0020833333333333333	1
1569028341406	1569027417984	140	2	1	-600	2500	6203	0	舒	0.006944444444444444	2
1569162201989	1569027417984	141	1	-600	1	2300	23452	1	舒	1	3
1569162973086	1569027417984	141	1	-600	-600	2300	21099	2	舒	0.006944444444444444	4
1569164872721	1569027417984	141	1	-600	-600	2300	47503	2	舒	0.006944444444444444	5
1569165763397	1569027417984	141	2	1	-600	2300	69417	2	舒	0.006944444444444444	6
1569386705813	1569027417984	142	1	-600	1	2100	36315	1	舒	1	7
1569387357842	1569027417984	142	2	1	-600	2100	18641	2	舒	0.006944444444444444	8
1569472768624	1569027417984	142	1	-600	1	1900	94532	1	舒	1	9
1569473439986	1569027417984	142	1	-600	-600	1900	29630	2	舒	0.006944444444444444	10
1569473839779	1569027417984	142	2	1	-600	1900	80029	2	舒	0.006944444444444444	11
1569559486022	1569027417984	216	1	-600	1	1700	60042	1	舒	1	12
1569560086991	1569027417984	216	2	1	-600	1700	13496	2	舒	0.006944444444444444	13
1569650275103	1569027417984	216	3	3	1	1700	29171	1	舒	1	14
1569991204392	1569027417984	216	3	5	3	1700	51526	1	舒	3	15
1570423121349	1569027417984	216	2	7	5	1550	33190	1	舒	5	16
1571045934510	1569027417984	216	2	9	7	1400	27315	1	舒	7	17
1571806131437	1569027417984	216	3	14	9	1400	50578	1	舒	9	18
1573019869875	1569027417984	216	3	20	14	1400	51726	1	舒	14	19
1574747425884	1569027417984	216	2	24	20	1300	70173	1	舒	20	20
1576820716849	1569027417984	216	2	27	24	1300	48106	1	舒	24	21
1579068214028	1569027417984	250	3	34	27	1300	12415	1	舒	27	22
1582005887168	1569027417984	337	3	41	34	1300	11027	1	舒	34	23
1585545256637	1569027417984	462	1	-600	41	1300	48371	1	舒	41	24
1585545876709	1569027417984	462	2	1	-600	1300	18052	2	舒	0.006944444444444444	25
1585630689013	1569027417984	462	3	2	1	1300	54062	1	舒	1	26
1585802989336	1569027417984	463	3	5	2	1300	21520	1	舒	2	27
1585915114981	1569027417984	463	2	5	-60	1300	17086	3	舒	6.944444444444445e-4	28
1586234572192	1569027417984	480	3	6	5	1300	4944	1	舒	5	29
1586755131492	1569027417984	533	2	8	6	1300	27620	1	舒	6	30
1587446452283	1569027417984	533	3	11	8	1300	2578	1	舒	8	31
1588443952136	1569027417984	533	2	13	11	1300	14085	1	舒	11	32
1589518358538	1569027417984	544	2	17	13	1300	11118	1	舒	13	33
1569030530323	1569027443161	140	2	-600	-180	0	13208	0	具	0.0020833333333333333	1
1569037448323	1569027443161	140	1	-180	-600	0	27342	0	具	0.006944444444444444	2
1569037814629	1569027443161	140	2	-600	-180	0	12876	0	具	0.0020833333333333333	3
1569038587454	1569027443161	140	2	1	-600	2500	15005	0	具	0.006944444444444444	4
1569214117534	1569027443161	142	1	-600	1	2300	30978	1	具	1	5
1569214783994	1569027443161	142	1	-600	-600	2300	19374	2	具	0.006944444444444444	6
1569215431141	1569027443161	142	1	-600	-600	2300	10832	2	具	0.006944444444444444	7
1569299190117	1569027443161	142	1	-600	-600	2300	14386	2	具	0.006944444444444444	8
1569299925629	1569027443161	142	2	1	-600	2300	15595	2	具	0.006944444444444444	9
1569432432236	1569027443161	142	1	-600	1	2100	15637	1	具	1	10
1569436323007	1569027443161	142	1	-600	-600	2100	9341	2	具	0.006944444444444444	11
1569437029305	1569027443161	142	2	1	-600	2100	17932	2	具	0.006944444444444444	12
1569472648150	1569027443161	142	3	4	1	2100	39509	1	具	1	13
1569904760042	1569027443161	216	4	14	4	2250	61817	1	具	4	14
1571164550308	1569027443161	216	1	-600	14	2050	51064	1	具	14	15
1571164910428	1569027443161	216	2	1	-600	2050	6496	2	具	0.006944444444444444	16
1571290746526	1569027443161	216	1	-600	1	1850	120000	1	具	1	17
1571307771176	1569027443161	216	2	1	-600	1850	47610	2	具	0.006944444444444444	18
1571374311471	1569027443161	216	3	3	1	1850	62423	1	具	1	19
1571633541123	1569027443161	216	3	6	3	1850	21733	1	具	3	20
1572155847207	1569027443161	216	3	12	6	1850	83865	1	具	6	21
1573193307962	1569027443161	216	3	21	12	1850	38987	1	具	12	22
1575007832469	1569027443161	216	3	41	21	1850	18134	1	具	21	23
1578463496702	1569027443161	225	3	71	41	1850	9280	1	具	41	24
1584597539777	1569027443161	458	3	130	71	1850	12963	1	具	71	25
1569037538517	1569027464879	140	2	-600	-180	0	11378	0	饮	0.0020833333333333333	1
1569038258783	1569027464879	140	2	1	-600	2500	22345	0	饮	0.006944444444444444	2
1569090683619	1569027464879	140	1	-600	1	2300	26301	1	饮	1	3
1569161903730	1569027464879	141	1	-600	-600	2300	81917	2	饮	0.006944444444444444	4
1569162612723	1569027464879	141	2	1	-600	2300	10838	2	饮	0.006944444444444444	5
1569386873965	1569027464879	142	3	5	1	2300	89822	1	饮	1	6
1569906577080	1569027464879	216	3	9	5	2300	9164	1	饮	5	7
1570684152197	1569027464879	216	3	23	9	2300	1128	1	饮	9	8
1572696551304	1569027464879	216	1	-600	23	2100	13587	1	饮	23	9
1572696716356	1569027464879	216	2	1	-600	2100	16182	2	饮	0.006944444444444444	10
1572764713031	1569027464879	216	1	-600	1	1900	18867	1	饮	1	11
1572765556833	1569027464879	216	2	1	-600	1900	31830	2	饮	0.006944444444444444	12
1572873167340	1569027464879	216	4	3	1	2050	12327	1	饮	1	13
1573104979311	1569027464879	216	4	9	3	2200	7711	1	饮	3	14
1573972341900	1569027464879	216	3	19	9	2200	86330	1	饮	9	15
1575611331465	1569027464879	216	3	39	19	2200	44029	1	饮	19	16
1578895351963	1569027464879	244	3	86	39	2200	43176	1	饮	39	17
1586320519474	1569027464879	483	3	188	86	2200	11693	1	饮	86	18
1569037801708	1569027469439	140	2	-600	-180	0	11640	0	料	0.0020833333333333333	1
1569038455608	1569027469439	140	1	-180	-600	0	15302	0	料	0.006944444444444444	2
1569038831368	1569027469439	140	2	-600	-180	0	67572	0	料	0.0020833333333333333	3
1569039659608	1569027469439	140	2	1	-600	2500	4625	0	料	0.006944444444444444	4
1569162285025	1569027469439	141	1	-600	1	2300	15995	1	料	1	5
1569163023940	1569027469439	141	1	-600	-600	2300	23446	2	料	0.006944444444444444	6
1569164791238	1569027469439	141	2	1	-600	2300	62703	2	料	0.006944444444444444	7
1569385974645	1569027469439	142	3	5	1	2300	20250	1	料	1	8
1569905616766	1569027469439	216	3	10	5	2300	45565	1	料	5	9
1570769280310	1569027469439	216	3	24	10	2300	24290	1	料	10	10
1572873187406	1569027469439	216	2	25	24	2150	20043	1	料	24	11
1575007950421	1569027469439	216	1	-600	25	1950	62553	1	料	25	12
1575008259104	1569027469439	216	2	1	-600	1950	10920	2	料	0.006944444444444444	13
1575097368660	1569027469439	216	3	2	1	1950	6845	1	料	1	14
1575264977573	1569027469439	216	3	3	2	1950	20488	1	料	2	15
1575525348667	1569027469439	216	2	3	3	1800	21603	1	料	3	16
1575787703216	1569027469439	216	3	6	3	1800	67459	1	料	3	17
1576330177057	1569027469439	216	3	12	6	1800	13868	1	料	6	18
1577344660406	1569027469439	216	3	20	12	1800	3075	1	料	12	19
1578981329370	1569027469439	250	1	-600	20	1600	40541	1	料	20	20
1578981969072	1569027469439	250	2	1	-600	1600	35858	2	料	0.006944444444444444	21
1579034028671	1569027469439	250	2	1	-60	1600	18686	3	料	6.944444444444445e-4	22
1579066920599	1569027469439	250	3	3	1	1600	102861	1	料	1	23
1579329221447	1569027469439	250	3	5	3	1600	13748	1	料	3	24
1579758681772	1569027469439	257	3	10	5	1600	12677	1	料	5	25
1580622107762	1569027469439	273	3	18	10	1600	52848	1	料	10	26
1582179981297	1569027469439	346	3	29	18	1600	16786	1	料	18	27
1584684494482	1569027469439	458	3	43	29	1600	7428	1	料	29	28
1588443858727	1569027469439	533	2	52	43	1450	19168	1	料	43	29
1569038263706	1569027569593	140	2	-600	-180	0	4904	0	战	0.0020833333333333333	1
1569039008614	1569027569593	140	2	1	-600	2500	5723	0	战	0.006944444444444444	2
1569163477278	1569027569593	141	1	-600	1	2300	111725	1	战	1	3
1569164940544	1569027569593	141	2	1	-600	2300	36044	2	战	0.006944444444444444	4
1569385925053	1569027569593	142	3	5	1	2300	48665	1	战	1	5
1569905223219	1569027569593	216	1	-600	5	2100	38787	1	战	5	6
1569905889153	1569027569593	216	2	1	-600	2100	8902	2	战	0.006944444444444444	7
1569990999757	1569027569593	216	3	3	1	2100	17341	1	战	1	8
1570250751132	1569027569593	216	3	6	3	2100	24049	1	战	3	9
1570770557797	1569027569593	216	3	14	6	2100	78402	1	战	6	10
1571982353322	1569027569593	216	3	25	14	2100	18726	1	战	14	11
1574140414645	1569027569593	216	3	49	25	2100	120000	1	战	25	12
1578419139244	1569027569593	225	2	59	49	1950	49082	1	战	49	13
1583472988980	1569027569593	386	3	113	59	1950	6699	1	战	59	14
1569038440295	1569027573918	140	2	-600	-180	0	10110	0	争	0.0020833333333333333	1
1569039223642	1569027573918	140	1	-180	-600	0	13894	0	争	0.006944444444444444	2
1569039501510	1569027573918	140	1	-180	-180	0	11002	0	争	0.0020833333333333333	3
1569039780420	1569027573918	140	2	-600	-180	0	10460	0	争	0.0020833333333333333	4
1569040505739	1569027573918	140	2	1	-600	2500	18840	0	争	0.006944444444444444	5
1569166067123	1569027573918	141	1	-600	1	2300	56931	1	争	1	6
1569166936645	1569027573918	141	1	-600	-600	2300	39904	2	争	0.006944444444444444	7
1569167718943	1569027573918	141	2	1	-600	2300	17160	2	争	0.006944444444444444	8
1569386129317	1569027573918	142	1	-600	1	2100	114593	1	争	1	9
1569386774839	1569027573918	142	2	1	-600	2100	7078	2	争	0.006944444444444444	10
1569472968614	1569027573918	142	3	3	1	2100	70795	1	争	1	11
1569739713452	1569027573918	216	3	5	3	2100	40665	1	争	3	12
1570249532467	1569027573918	216	3	8	5	2100	58000	1	争	5	13
1570945082293	1569027573918	216	1	-600	8	1900	18526	1	争	8	14
1570945859966	1569027573918	216	2	1	-600	1900	6505	2	争	0.006944444444444444	15
1571029338376	1569027573918	216	3	4	1	1900	16273	1	争	1	16
1571373509905	1569027573918	216	3	7	4	1900	53476	1	争	4	17
1571984554848	1569027573918	216	3	11	7	1900	73046	1	争	7	18
1572933434455	1569027573918	216	3	17	11	1900	15572	1	争	11	19
1574401509123	1569027573918	216	3	31	17	1900	1955	1	争	17	20
1577088996783	1569027573918	216	3	56	31	1900	12631	1	争	31	21
1581868259826	1569027573918	329	3	105	56	1900	15062	1	争	56	22
1569038572441	1569027591678	140	2	-600	-180	0	7927	0	址	0.0020833333333333333	1
1569039345465	1569027591678	140	2	1	-600	2500	23790	0	址	0.006944444444444444	2
1569166150698	1569027591678	141	1	-600	1	2300	30093	1	址	1	3
1569166977729	1569027591678	141	1	-600	-600	2300	14502	2	址	0.006944444444444444	4
1569167665853	1569027591678	141	2	1	-600	2300	19594	2	址	0.006944444444444444	5
1569386956732	1569027591678	142	1	-600	1	2100	43275	1	址	1	6
1569387576515	1569027591678	142	2	1	-600	2100	14114	2	址	0.006944444444444444	7
1569472674077	1569027591678	142	3	3	1	2100	11869	1	址	1	8
1569738355923	1569027591678	216	3	6	3	2100	23037	1	址	3	9
1570335932165	1569027591678	216	3	11	6	2100	89493	1	址	6	10
1571290950902	1569027591678	216	3	22	11	2100	13369	1	址	11	11
1573239287104	1569027591678	216	3	49	22	2100	9575	1	址	22	12
1577432236640	1569027591678	216	1	-600	49	1900	24676	1	址	49	13
1577433442787	1569027591678	216	2	1	-600	1900	62247	2	址	0.006944444444444444	14
1577482674415	1569027591678	216	2	1	-60	1900	20279	3	址	6.944444444444445e-4	15
1577518375450	1569027591678	216	3	2	1	1900	7088	1	址	1	16
1577687740040	1569027591678	216	1	-600	2	1700	20724	1	址	2	17
1577688395165	1569027591678	216	2	1	-600	1700	3563	2	址	0.006944444444444444	18
1577780407734	1569027591678	216	3	2	1	1700	19119	1	址	1	19
1577944212581	1569027591678	216	3	3	2	1700	66983	1	址	2	20
1578208120416	1569027591678	218	3	6	3	1700	10048	1	址	3	21
1578635955904	1569027591678	239	2	9	6	1550	56058	1	址	6	22
1579419280431	1569027591678	252	3	13	9	1550	47901	1	址	9	23
1580570316734	1569027591678	273	3	20	13	1550	8316	1	址	13	24
1582264233092	1569027591678	352	2	23	20	1400	34709	1	址	20	25
1584256632758	1569027591678	445	1	-600	23	1300	120000	1	址	23	26
1584257271009	1569027591678	445	2	1	-600	1300	26315	2	址	0.006944444444444444	27
1584338909460	1569027591678	447	3	4	1	1300	9772	1	址	1	28
1584683171241	1569027591678	458	3	6	4	1300	49286	1	址	4	29
1585202166362	1569027591678	462	2	7	6	1300	9792	1	址	6	30
1585804019661	1569027591678	463	3	8	7	1300	27463	1	址	7	31
1586501639592	1569027591678	487	3	11	8	1300	20966	1	址	8	32
1587446071358	1569027591678	533	3	13	11	1300	5294	1	址	11	33
1588568532345	1569027591678	533	3	17	13	1300	9986	1	址	13	34
1569038763790	1569027692197	140	2	-600	-180	0	10523	0	般	0.0020833333333333333	1
1569039515595	1569027692197	140	2	1	-600	2500	14078	0	般	0.006944444444444444	2
1569163302718	1569027692197	141	1	-600	1	2300	16279	1	般	1	3
1569164904491	1569027692197	141	2	1	-600	2300	15203	2	般	0.006944444444444444	4
1569387509762	1569027692197	142	2	3	1	2150	1116	1	般	1	5
1569650438996	1569027692197	216	3	7	3	2150	39044	1	般	3	6
1570336787826	1569027692197	216	1	-600	7	1950	26684	1	般	7	7
1570337533093	1569027692197	216	1	-600	-600	1950	23664	2	般	0.006944444444444444	8
1570338207544	1569027692197	216	2	1	-600	1950	11282	2	般	0.006944444444444444	9
1570451936623	1569027692197	216	1	-600	1	1750	21723	1	般	1	10
1570455610281	1569027692197	216	1	-600	-600	1750	3608	2	般	0.006944444444444444	11
1570478973358	1569027692197	216	2	1	-600	1750	14102	2	般	0.006944444444444444	12
1570559129311	1569027692197	216	3	4	1	1750	12828	1	般	1	13
1570859740580	1569027692197	216	3	5	4	1750	8856	1	般	4	14
1571288812499	1569027692197	216	4	11	5	1900	37110	1	般	5	15
1572242574458	1569027692197	216	3	19	11	1900	13884	1	般	11	16
1573972098469	1569027692197	216	4	60	19	2050	23437	1	般	19	17
1579067082872	1569027692197	250	3	127	60	2050	62585	1	般	60	18
1569039002878	1569027725038	140	2	-600	-180	0	8200	0	环	0.0020833333333333333	1
1569039768691	1569027725038	140	2	1	-600	2500	11593	0	环	0.006944444444444444	2
1569215694174	1569027725038	142	1	-600	1	2300	66707	1	环	1	3
1569299242152	1569027725038	142	1	-600	-600	2300	46223	2	环	0.006944444444444444	4
1569299989525	1569027725038	142	2	1	-600	2300	5866	2	环	0.006944444444444444	5
1569436628718	1569027725038	142	3	3	1	2300	104700	1	环	1	6
1569649004810	1569027725038	216	3	5	3	2300	49753	1	环	3	7
1570163991858	1569027725038	216	3	11	5	2300	11332	1	环	5	8
1571115523036	1569027725038	216	2	14	11	2150	21006	1	环	11	9
1572327905503	1569027725038	216	1	-600	14	1950	25943	1	环	14	10
1572328671444	1569027725038	216	2	1	-600	1950	10851	2	环	0.006944444444444444	11
1572466788042	1569027725038	216	3	4	1	1950	8525	1	环	1	12
1572764824287	1569027725038	216	2	4	4	1800	15355	1	环	4	13
1573104700076	1569027725038	216	3	7	4	1800	6259	1	环	4	14
1573752434726	1569027725038	216	3	10	7	1800	4795	1	环	7	15
1574590404301	1569027725038	216	3	16	10	1800	11502	1	环	10	16
1575956319858	1569027725038	216	3	29	16	1800	32282	1	环	16	17
1578391671885	1569027725038	221	1	-600	29	1600	18734	1	环	29	18
1578400572120	1569027725038	222	2	1	-600	1600	5743	2	环	0.006944444444444444	19
1578464043530	1569027725038	225	4	4	1	1750	4145	1	环	1	20
1578813671412	1569027725038	244	2	5	4	1600	11141	1	环	4	21
1579241918931	1569027725038	250	3	10	5	1600	10914	1	环	5	22
1580105026432	1569027725038	257	3	14	10	1600	6243	1	环	10	23
1581313647951	1569027725038	290	2	17	14	1450	13507	1	环	14	24
1582782361272	1569027725038	356	3	21	17	1450	8200	1	环	17	25
1584597410590	1569027725038	458	3	34	21	1450	10100	1	环	21	26
1587531391005	1569027725038	533	3	47	34	1450	99416	1	环	34	27
1569039203335	1569027730951	140	2	-600	-180	0	8065	0	境	0.0020833333333333333	1
1569040122459	1569027730951	140	2	1	-600	2500	8789	0	境	0.006944444444444444	2
1569167083108	1569027730951	141	1	-600	1	2300	36427	1	境	1	3
1569167746735	1569027730951	141	1	-600	-600	2300	3680	2	境	0.006944444444444444	4
1569182418410	1569027730951	142	2	1	-600	2300	9088	2	境	0.006944444444444444	5
1569387197226	1569027730951	142	3	4	1	2300	34850	1	境	1	6
1569738716233	1569027730951	216	3	7	4	2300	21663	1	境	4	7
1570423284993	1569027730951	216	3	15	7	2300	22134	1	境	7	8
1571770255149	1569027730951	216	3	34	15	2300	92960	1	境	15	9
1574661208044	1569027730951	216	2	43	34	2150	49202	1	境	34	10
1578419397850	1569027730951	225	3	91	43	2150	18237	1	境	43	11
1586234611004	1569027730951	480	2	114	91	2000	38802	1	境	91	12
1569039321657	1569027764132	140	2	-600	-180	0	11064	0	椅	0.0020833333333333333	1
1569040127215	1569027764132	140	2	1	-600	2500	4740	0	椅	0.006944444444444444	2
1569182468229	1569027764132	142	3	4	1	2500	19900	1	椅	1	3
1569473728147	1569027764132	142	1	-600	4	2300	72026	1	椅	4	4
1569473852068	1569027764132	142	1	-600	-600	2300	12277	2	椅	0.006944444444444444	5
1569474030959	1569027764132	142	2	1	-600	2300	48902	2	椅	0.006944444444444444	6
1569559612574	1569027764132	216	3	4	1	2300	47436	1	椅	1	7
1569990982403	1569027764132	216	3	10	4	2300	26619	1	椅	4	8
1570862589629	1569027764132	216	3	26	10	2300	11681	1	椅	10	9
1573106926456	1569027764132	216	1	-600	26	2100	26815	1	椅	26	10
1573107070239	1569027764132	216	2	1	-600	2100	7516	2	椅	0.006944444444444444	11
1573193684422	1569027764132	216	4	4	1	2250	19564	1	椅	1	12
1573540417360	1569027764132	216	3	11	4	2250	35676	1	椅	4	13
1574497863597	1569027764132	216	3	23	11	2250	24493	1	椅	11	14
1576474792141	1569027764132	216	3	48	23	2250	30910	1	椅	23	15
1580564749723	1569027764132	273	1	-600	48	2050	34276	1	椅	48	16
1580570012076	1569027764132	273	2	1	-600	2050	7379	2	椅	0.006944444444444444	17
1580622138293	1569027764132	273	4	3	1	2200	4072	1	椅	1	18
1580903260490	1569027764132	275	3	7	3	2200	15472	1	椅	3	19
1581488477293	1569027764132	301	4	20	7	2350	6690	1	椅	7	20
1583214639185	1569027764132	364	3	47	20	2350	10381	1	椅	20	21
1587274902870	1569027764132	533	3	107	47	2350	8243	1	椅	47	22
1569039490496	1569027789148	140	2	-600	-180	0	8157	0	检	0.0020833333333333333	1
1569040247024	1569027789148	140	1	-180	-600	0	14095	0	检	0.006944444444444444	2
1569040523622	1569027789148	140	2	-600	-180	0	8980	0	检	0.0020833333333333333	3
1569041259190	1569027789148	140	2	1	-600	2500	8923	0	检	0.006944444444444444	4
1569165162911	1569027789148	141	2	2	1	2350	25272	1	检	1	5
1569428643001	1569027789148	142	3	4	2	2350	7858	1	检	2	6
1569740331894	1569027789148	216	3	7	4	2350	16538	1	检	4	7
1570455768172	1569027789148	216	1	-600	7	2150	35116	1	检	7	8
1570478995563	1569027789148	216	2	1	-600	2150	22191	2	检	0.006944444444444444	9
1570541934519	1569027789148	216	3	2	1	2150	17200	1	检	1	10
1570682385046	1569027789148	216	3	4	2	2150	42985	1	检	2	11
1571045792394	1569027789148	216	3	6	4	2150	11752	1	检	4	12
1571554361157	1569027789148	216	3	10	6	2150	15820	1	检	6	13
1572466539081	1569027789148	216	3	19	10	2150	9774	1	检	10	14
1574071754799	1569027789148	216	3	43	19	2150	17089	1	检	19	15
1577781876894	1569027789148	216	1	-600	43	1950	1251	1	检	43	16
1577781938847	1569027789148	216	2	1	-600	1950	7080	2	检	0.006944444444444444	17
1577877585810	1569027789148	216	3	3	1	1950	62316	1	检	1	18
1578127809286	1569027789148	216	3	5	3	1950	11316	1	检	3	19
1578464323819	1569027789148	225	2	7	5	1800	1738	1	检	5	20
1579067768513	1569027789148	250	3	10	7	1800	25025	1	检	7	21
1579976140678	1569027789148	257	1	-600	10	1600	14878	1	检	10	22
1579976753642	1569027789148	257	2	1	-600	1600	8598	2	检	0.006944444444444444	23
1580027101623	1569027789148	257	2	2	1	1450	43388	1	检	1	24
1580191215058	1569027789148	262	2	2	2	1300	86644	1	检	2	25
1580363980515	1569027789148	262	3	5	2	1300	33644	1	检	2	26
1580795306320	1569027789148	273	2	6	5	1300	16069	1	检	5	27
1581315423548	1569027789148	290	2	7	6	1300	24142	1	检	6	28
1581919921365	1569027789148	329	4	12	7	1450	10585	1	检	7	29
1582956159854	1569027789148	360	1	-600	12	1300	20103	1	检	12	30
1582958591291	1569027789148	360	2	1	-600	1300	3845	2	检	0.006944444444444444	31
1583045422124	1569027789148	360	3	4	1	1300	72475	1	检	1	32
1583050238071	1569027789148	360	2	4	-60	1300	2544	3	检	6.944444444444445e-4	33
1583387272118	1569027789148	385	3	7	4	1300	8848	1	检	4	34
1583992997304	1569027789148	425	3	8	7	1300	33711	1	检	7	35
1584683577502	1569027789148	458	1	-600	8	1300	53050	1	检	8	36
1584684274905	1569027789148	458	2	1	-600	1300	18806	2	检	0.006944444444444444	37
1584779747478	1569027789148	458	4	4	1	1450	3427	1	检	1	38
1585029500513	1569027789148	458	2	4	-60	1450	1211	3	检	6.944444444444445e-4	39
1585114970741	1569027789148	461	3	7	4	1450	56180	1	检	4	40
1585716378909	1569027789148	462	3	9	7	1450	11915	1	检	7	41
1586499054750	1569027789148	487	1	-600	9	1300	20999	1	检	9	42
1586499688613	1569027789148	487	2	1	-600	1300	34271	2	检	0.006944444444444444	43
1586588124491	1569027789148	495	3	2	1	1300	120000	1	检	1	44
1586615783167	1569027789148	495	2	2	-60	1300	9082	3	检	6.944444444444445e-4	45
1586755141233	1569027789148	533	3	4	2	1300	9735	1	检	2	46
1587100861320	1569027789148	533	3	7	4	1300	10053	1	检	4	47
1587704272787	1569027789148	533	3	11	7	1300	7774	1	检	7	48
1588655831877	1569027789148	533	3	14	11	1300	43789	1	检	11	49
1569039654971	1569027792883	140	2	-600	-180	0	7212	0	查	0.0020833333333333333	1
1569040514634	1569027792883	140	2	1	-600	2500	8888	0	查	0.006944444444444444	2
1569163057224	1569027792883	141	3	2	1	2500	13332	1	查	1	3
1569428252785	1569027792883	142	3	6	2	2500	6097	1	查	2	4
1569991097079	1569027792883	216	3	17	6	2500	30812	1	查	6	5
1571472231746	1569027792883	216	3	46	17	2500	12370	1	查	17	6
1575438426859	1569027792883	216	2	56	46	2350	20898	1	查	46	7
1580190819405	1569027792883	262	3	135	56	2350	13306	1	查	56	8
1569040113653	1569027837908	140	2	-600	-180	0	15210	0	帮	0.0020833333333333333	1
1569040827500	1569027837908	140	2	1	-600	2500	7038	0	帮	0.006944444444444444	2
1569163542216	1569027837908	141	1	-600	1	2300	27072	1	帮	1	3
1569164964948	1569027837908	141	2	1	-600	2300	24391	2	帮	0.006944444444444444	4
1569387133469	1569027837908	142	2	3	1	2150	31629	1	帮	1	5
1569650122536	1569027837908	216	3	7	3	2150	17917	1	帮	3	6
1570338484256	1569027837908	216	3	13	7	2150	18345	1	帮	7	7
1571471556883	1569027837908	216	1	-600	13	1950	24197	1	帮	13	8
1571472172364	1569027837908	216	2	1	-600	1950	9354	2	帮	0.006944444444444444	9
1571550282393	1569027837908	216	2	3	1	1800	43500	1	帮	1	10
1571928723664	1569027837908	216	3	5	3	1800	12592	1	帮	3	11
1572328958471	1569027837908	216	4	12	5	1950	11740	1	帮	5	12
1573382875512	1569027837908	216	3	24	12	1950	11610	1	帮	12	13
1575437945586	1569027837908	216	3	46	24	1950	26873	1	帮	24	14
1579331241392	1569027837908	250	1	-600	46	1750	26628	1	帮	46	15
1579331427907	1569027837908	250	2	1	-600	1750	9810	2	帮	0.006944444444444444	16
1579419775606	1569027837908	252	4	4	1	1900	7174	1	帮	1	17
1579759555827	1569027837908	257	4	10	4	2050	7617	1	帮	4	18
1580622111581	1569027837908	273	3	19	10	2050	3790	1	帮	10	19
1582264096148	1569027837908	352	3	39	19	2050	9776	1	帮	19	20
1585630233873	1569027837908	462	3	83	39	2050	9952	1	帮	39	21
1569040232898	1569027873854	140	2	-600	-180	0	1969	0	鸡	0.0020833333333333333	1
1569041001067	1569027873854	140	2	1	-600	2500	15266	0	鸡	0.006944444444444444	2
1569214744653	1569027873854	142	1	-600	1	2300	37265	1	鸡	1	3
1569215361316	1569027873854	142	2	1	-600	2300	10746	2	鸡	0.006944444444444444	4
1569428215477	1569027873854	142	1	-600	1	2100	98391	1	鸡	1	5
1569432194727	1569027873854	142	2	1	-600	2100	42578	2	鸡	0.006944444444444444	6
1569472869255	1569027873854	142	1	-600	1	1900	42116	1	鸡	1	7
1569473641362	1569027873854	142	2	1	-600	1900	12671	2	鸡	0.006944444444444444	8
1569558355112	1569027873854	216	3	2	1	1900	28173	1	鸡	1	9
1569740865154	1569027873854	216	3	5	2	1900	80986	1	鸡	2	10
1570251887985	1569027873854	216	3	11	5	1900	23933	1	鸡	5	11
1571205037627	1569027873854	216	1	-600	11	1700	120000	1	鸡	11	12
